time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-09-16 13:02:30.427000|51|6496|South to Federal Triangle|64|6783505
2014-09-16 13:02:30.427000|71|2138|South to Federal Triangle|64|6783506
2014-09-16 13:02:30.427000|91|2132|South to Federal Triangle|64|6783507
2014-09-16 13:02:40.648000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:02:40.648000|31|6493|South to Federal Triangle|64|6783504
2014-09-16 13:02:40.648000|51|6496|South to Federal Triangle|64|6783505
2014-09-16 13:02:40.648000|71|2138|South to Federal Triangle|64|6783506
2014-09-16 13:02:40.648000|91|2132|South to Federal Triangle|64|6783507
2014-09-16 13:02:50.913000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:02:50.913000|31|6493|South to Federal Triangle|64|6783504
2014-09-16 13:02:50.913000|51|6496|South to Federal Triangle|64|6783505
2014-09-16 13:02:50.913000|71|2138|South to Federal Triangle|64|6783506
2014-09-16 13:02:50.913000|91|2132|South to Federal Triangle|64|6783507
2014-09-16 13:03:01.100000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:03:01.100000|31|6493|South to Federal Triangle|64|6783504
2014-09-16 13:03:01.100000|51|6496|South to Federal Triangle|64|6783505
2014-09-16 13:03:01.100000|71|2138|South to Federal Triangle|64|6783506
2014-09-16 13:03:01.100000|91|2132|South to Federal Triangle|64|6783507
2014-09-16 13:03:11.303000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:03:11.303000|30|6493|South to Federal Triangle|64|6783504
2014-09-16 13:03:11.303000|50|6496|South to Federal Triangle|64|6783505
2014-09-16 13:03:11.303000|70|2138|South to Federal Triangle|64|6783506
2014-09-16 13:03:11.303000|90|2132|South to Federal Triangle|64|6783507
2014-09-16 13:03:21.506000|10|2124|South to Federal Triangle|64|6783503
2014-09-16 13:03:21.506000|30|6493|South to Federal Triangle|64|6783504
2014-09-16 13:03:21.506000|50|6496|South to Federal Triangle|64|6783505
2014-09-16 13:03:21.506000|70|2138|South to Federal Triangle|64|6783506
2014-09-16 13:03:21.506000|90|2132|South to Federal Triangle|64|6783507
2014-09-16 13:03:31.770000|10|2124|South to Federal Triangle|64|6783503
2014-09-16 13:03:31.770000|30|6493|South to Federal Triangle|64|6783504
2014-09-16 13:03:31.770000|50|6496|South to Federal Triangle|64|6783505
2014-09-16 13:03:31.770000|70|2138|South to Federal Triangle|64|6783506
2014-09-16 13:03:31.770000|90|2132|South to Federal Triangle|64|6783507
2014-09-16 13:03:42.004000|10|2124|South to Federal Triangle|64|6783503
2014-09-16 13:03:42.004000|30|6493|South to Federal Triangle|64|6783504
