time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-08-04 18:55:20.494000|68|7231|South to Federal Triangle|64|6464189
2014-08-04 18:55:20.494000|94|6518|South to Federal Triangle|64|6464190
2014-08-04 18:55:30.746000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:55:30.746000|25|7228|South to Federal Triangle|64|6464187
2014-08-04 18:55:30.746000|44|7235|South to Federal Triangle|64|6464188
2014-08-04 18:55:30.746000|68|7231|South to Federal Triangle|64|6464189
2014-08-04 18:55:30.746000|94|6518|South to Federal Triangle|64|6464190
2014-08-04 18:55:41.294000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:55:41.294000|25|7228|South to Federal Triangle|64|6464187
2014-08-04 18:55:41.294000|44|7235|South to Federal Triangle|64|6464188
2014-08-04 18:55:41.294000|68|7231|South to Federal Triangle|64|6464189
2014-08-04 18:55:41.294000|94|6518|South to Federal Triangle|64|6464190
2014-08-04 18:55:51.744000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:55:51.744000|25|7228|South to Federal Triangle|64|6464187
2014-08-04 18:55:51.744000|44|7235|South to Federal Triangle|64|6464188
2014-08-04 18:55:51.744000|68|7231|South to Federal Triangle|64|6464189
2014-08-04 18:55:51.744000|94|6518|South to Federal Triangle|64|6464190
2014-08-04 18:56:01.964000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:56:01.964000|24|7228|South to Federal Triangle|64|6464187
2014-08-04 18:56:01.964000|43|7235|South to Federal Triangle|64|6464188
2014-08-04 18:56:01.964000|67|7231|South to Federal Triangle|64|6464189
2014-08-04 18:56:01.964000|93|6518|South to Federal Triangle|64|6464190
2014-08-04 18:56:12.304000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:56:12.304000|24|7228|South to Federal Triangle|64|6464187
2014-08-04 18:56:12.304000|43|7235|South to Federal Triangle|64|6464188
2014-08-04 18:56:12.304000|67|7231|South to Federal Triangle|64|6464189
2014-08-04 18:56:12.304000|93|6518|South to Federal Triangle|64|6464190
2014-08-04 18:56:22.741000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:56:22.741000|24|7228|South to Federal Triangle|64|6464187
2014-08-04 18:56:22.741000|43|7235|South to Federal Triangle|64|6464188
2014-08-04 18:56:22.741000|67|7231|South to Federal Triangle|64|6464189
2014-08-04 18:56:22.741000|93|6518|South to Federal Triangle|64|6464190
2014-08-04 18:56:33.194000|3|6506|South to Federal Triangle|64|6464186
2014-08-04 18:56:33.194000|24|7228|South to Federal Triangle|64|6464187
2014-08-04 18:56:33.194000|43|7235|South to Federal Triangle|64|6464188
2014-08-04 18:56:33.194000|67|7231|South to Federal Triangle|64|6464189
2014-08-04 18:56:33.194000|93|6518|South to Federal Triangle|64|6464190
2014-08-04 18:56:43.430000|0|7220|South to Federal Triangle|64|6464185
2014-08-04 18:56:43.430000|3|6506|South to Federal Triangle|64|6464186
2014-08-04 18:56:43.430000|24|7228|South to Federal Triangle|64|6464187
2014-08-04 18:56:43.430000|43|7235|South to Federal Triangle|64|6464188
2014-08-04 18:56:43.430000|67|7231|South to Federal Triangle|64|6464189
2014-08-04 18:56:53.979000|0|7220|South to Federal Triangle|64|6464185
2014-08-04 18:56:53.979000|3|6506|South to Federal Triangle|64|6464186
2014-08-04 18:56:53.979000|24|7228|South to Federal Triangle|64|6464187
2014-08-04 18:56:53.979000|43|7235|South to Federal Triangle|64|6464188
2014-08-04 18:56:53.979000|67|7231|South to Federal Triangle|64|6464189
2014-08-04 18:57:04.321000|2|6506|South to Federal Triangle|64|6464186
2014-08-04 18:57:04.321000|23|7228|South to Federal Triangle|64|6464187
2014-08-04 18:57:04.321000|42|7235|South to Federal Triangle|64|6464188
2014-08-04 18:57:04.321000|66|7231|South to Federal Triangle|64|6464189
2014-08-04 18:57:04.321000|92|6518|South to Federal Triangle|64|6464190
2014-08-04 18:57:14.647000|0|7220|South to Federal Triangle|64|6464185
2014-08-04 18:57:14.647000|2|6506|South to Federal Triangle|64|6464186
2014-08-04 18:57:14.647000|23|7228|South to Federal Triangle|64|6464187
2014-08-04 18:57:14.647000|42|7235|South to Federal Triangle|64|6464188
2014-08-04 18:57:14.647000|66|7231|South to Federal Triangle|64|6464189
2014-08-04 18:57:25.119000|0|7220|South to Federal Triangle|64|6464185
2014-08-04 18:57:25.119000|2|6506|South to Federal Triangle|64|6464186
2014-08-04 18:57:25.119000|23|7228|South to Federal Triangle|64|6464187
2014-08-04 18:57:25.119000|42|7235|South to Federal Triangle|64|6464188
2014-08-04 18:57:25.119000|66|7231|South to Federal Triangle|64|6464189
2014-08-04 18:57:35.554000|2|6506|South to Federal Triangle|64|6464186
2014-08-04 18:57:35.554000|23|7228|South to Federal Triangle|64|6464187
2014-08-04 18:57:35.554000|42|7235|South to Federal Triangle|64|6464188
2014-08-04 18:57:35.554000|66|7231|South to Federal Triangle|64|6464189
2014-08-04 18:57:35.554000|92|6518|South to Federal Triangle|64|6464190
2014-08-04 18:57:45.790000|2|6506|South to Federal Triangle|64|6464186
2014-08-04 18:57:45.790000|23|7228|South to Federal Triangle|64|6464187
2014-08-04 18:57:45.790000|42|7235|South to Federal Triangle|64|6464188
2014-08-04 18:57:45.790000|66|7231|South to Federal Triangle|64|6464189
2014-08-04 18:57:45.790000|92|6518|South to Federal Triangle|64|6464190
2014-08-04 18:57:56.132000|2|6506|South to Federal Triangle|64|6464186
2014-08-04 18:57:56.132000|23|7228|South to Federal Triangle|64|6464187
2014-08-04 18:57:56.132000|42|7235|South to Federal Triangle|64|6464188
